,student_id,ave_score,number,grade,composite_scores
1348,15741,0.0,0,83.5,8.35
1349,15742,0.0,0,85.5,8.55
1350,15743,16.0,1,68.5,18.25
1351,15744,13.5,4,66.0,16.85
1352,15745,24.0,1,58.5,22.849999999999998
1353,15746,6.0,1,76.5,12.05
1354,15747,0.0,0,64.0,6.4
1355,15748,3.0,1,79.0,10.2
1356,15749,16.5,2,89.5,20.9
1357,15750,5.0,1,79.5,11.65
1358,15751,12.0,1,77.5,16.349999999999998
1359,15752,5.0,2,70.5,10.950000000000001
1360,15753,8.0,1,70.0,12.8
1361,15754,0.0,0,80.5,8.05
1362,15755,0.0,0,73.5,7.3500000000000005
1363,15756,0.0,0,63.5,6.3500000000000005
1364,15757,32.0,1,86.0,31.199999999999996
1365,15758,0.0,0,83.0,8.3
1366,15759,0.0,0,70.0,7.0
1367,15760,2.0,1,66.0,8.200000000000001
1368,15761,0.0,0,77.5,7.75
1369,15762,0.0,0,85.5,8.55
1370,15763,8.0,1,84.0,14.2
1371,15764,0.0,0,79.0,7.9
1372,15765,21.0,1,64.5,21.349999999999998
1373,15766,4.0,1,66.5,9.65
1374,15767,10.666666666666666,3,73.5,15.416666666666668
1375,15768,5.0,2,59.0,9.8
1376,15769,0.0,0,74.5,7.45
1377,15770,24.0,1,70.0,23.999999999999996
1378,15771,0.0,0,63.5,6.3500000000000005
1379,15772,6.0,1,84.5,12.850000000000001
1380,15773,0.0,0,84.5,8.450000000000001
1381,15774,4.5,2,78.5,11.4
1382,15775,5.0,1,79.0,11.600000000000001
1383,15776,0.0,0,91.0,9.1
1384,15777,32.0,1,73.0,29.9
1385,15778,0.0,0,87.5,8.75
1386,15779,0.0,0,78.5,7.8500000000000005
1387,15780,0.0,0,77.5,7.75
1388,15781,0.0,0,53.5,5.3500000000000005
1389,15782,32.0,1,90.5,31.65
1390,15783,4.0,1,72.5,10.25
1391,15784,2.0,1,83.0,9.9
1392,15785,6.0,2,74.0,12.0
1393,15786,0.0,0,86.0,8.6
1394,15787,0.0,0,81.0,8.1
1395,15788,2.0,1,66.5,8.25
1396,15789,24.0,1,84.0,25.4
1397,15790,0.0,0,91.5,9.15
1398,15791,0.0,0,83.5,8.35
1399,15792,2.0,1,51.5,6.75
1400,15793,4.0,1,80.5,11.05
1401,15794,0.0,0,82.0,8.200000000000001
1402,15795,0.0,0,93.0,9.3
1403,15796,0.0,0,74.5,7.45
1404,15797,12.0,1,67.0,15.299999999999997
1405,15798,24.0,1,74.5,24.449999999999996
1406,15799,8.0,1,73.0,13.100000000000001
1407,15800,34.0,2,78.5,32.05
1408,15801,0.0,0,69.5,6.95
1409,15802,6.0,1,81.0,12.5
1410,15803,0.0,0,61.5,6.15
1411,15804,6.0,1,85.5,12.95
1412,15805,27.0,1,88.0,27.9
1413,15806,9.0,1,79.0,14.4
1414,15807,0.0,0,98.0,9.8
1415,15808,1.0,1,85.0,9.4
1416,15809,9.0,1,60.0,12.5
1417,15810,2.0,1,75.0,9.1
1418,15811,15.0,3,75.0,18.6
1419,15812,0.0,0,72.5,7.25
1420,15813,7.5,2,87.0,14.350000000000001
1421,15814,0.0,0,95.5,9.55
1422,15815,7.0,1,67.5,11.85
1423,15816,0.0,0,74.0,7.4
1424,15817,9.0,1,67.0,13.2
1425,15818,0.0,0,86.0,8.6
1426,15819,0.0,0,77.0,7.7
1427,15820,0.0,0,67.5,6.75
1428,15821,0.0,0,70.0,7.0
1429,15822,0.0,0,52.5,5.25
1430,15823,2.0,1,62.5,7.85
1431,15824,0.0,0,56.0,5.6000000000000005
1432,15825,0.0,0,71.5,7.15
1433,15826,27.0,1,69.0,26.0
1434,15827,0.0,0,70.0,7.0
1435,15828,21.0,1,70.5,21.95
1436,15829,27.0,1,95.0,28.599999999999998
1437,15830,0.0,0,79.0,7.9
1438,15831,3.0,1,95.5,11.850000000000001
1439,15832,0.0,0,57.5,5.75
1440,15833,0.0,0,68.5,6.8500000000000005
1441,15834,7.5,2,69.0,12.55
1442,15835,8.0,1,87.5,14.55
1443,15836,0.0,0,61.5,6.15
1444,15837,0.0,0,91.0,9.1
1445,15838,36.0,1,65.0,31.9
1446,15839,0.0,0,74.5,7.45
1447,15840,0.0,0,74.0,7.4
1448,15841,9.0,1,83.5,14.85
1449,15842,0.0,0,61.5,6.15
1450,15843,0.0,0,70.0,7.0
1451,15844,0.0,0,62.0,6.2
1452,15845,0.0,0,81.0,8.1
1453,15846,0.0,0,66.0,6.6000000000000005
1454,15847,0.0,0,68.0,6.800000000000001
1455,15848,0.0,0,69.5,6.95
1456,15849,8.0,1,61.0,11.9
1457,15850,23.5,2,69.5,23.799999999999997
1458,15851,0.0,0,66.5,6.65
1459,15852,0.0,0,73.0,7.300000000000001
1460,15853,0.0,0,82.5,8.25
1461,15854,8.0,1,88.5,14.649999999999999
1462,15855,3.0,1,58.5,8.15
1463,15856,0.0,0,90.0,9.0
1464,15857,17.0,2,69.5,19.25
1465,15858,0.0,0,65.0,6.5
1466,15859,0.0,0,80.0,8.0
1467,15860,0.0,0,80.0,8.0
1468,15861,0.0,0,76.5,7.65
1469,15862,7.5,2,84.5,14.100000000000001
1470,15863,12.0,1,76.0,16.2
1471,15864,32.0,1,92.5,31.849999999999998
1472,15865,0.0,0,71.0,7.1000000000000005
1473,15866,2.0,1,74.5,9.05
1474,15867,12.0,1,70.5,15.649999999999999
1475,15868,0.0,0,63.5,6.3500000000000005
1476,15869,0.0,0,70.5,7.050000000000001
1477,15870,5.5,2,73.0,11.55
1478,15871,6.0,1,67.5,11.149999999999999
1479,15872,0.0,0,65.5,6.550000000000001
1480,15873,15.0,1,71.0,17.8
1481,15874,7.0,1,67.5,11.85
1482,15875,0.0,0,51.5,5.15
1483,15876,0.0,0,80.5,8.05
1484,15877,11.5,2,66.0,15.05
1485,15878,0.0,0,55.5,5.550000000000001
1486,15879,6.5,2,83.0,13.25
1487,15880,0.0,0,74.0,7.4
1488,15881,0.0,0,82.0,8.200000000000001
1489,15882,8.0,1,59.0,11.7
1490,15883,8.5,2,82.0,14.55
1491,15884,36.0,1,78.5,33.25
1492,15885,9.0,1,92.0,15.700000000000001
1493,15886,32.0,1,67.0,29.299999999999997
1494,15887,0.0,0,61.5,6.15
1495,15888,0.0,0,78.0,7.800000000000001
1496,15889,0.0,0,83.0,8.3
1497,15890,0.0,0,75.0,7.5
1498,15891,20.0,1,74.5,21.65
1499,15892,0.0,0,84.0,8.4
1500,15893,0.0,0,58.5,5.8500000000000005
1501,15894,15.0,1,78.0,18.5
1502,15895,2.0,1,70.5,8.65
1503,15896,4.0,1,80.5,11.05
1504,15897,24.0,1,93.0,26.299999999999997
1505,15898,0.0,0,81.5,8.15
1506,15899,0.0,0,72.5,7.25
1507,15900,18.0,1,72.0,20.0
1508,15901,14.0,2,69.0,17.1
1509,15902,9.0,1,78.0,14.3
1510,15903,0.0,0,70.5,7.050000000000001
1511,15904,0.0,0,79.5,7.95
1512,15905,0.0,0,68.5,6.8500000000000005
1513,15906,21.0,1,78.0,22.7
1514,15907,0.0,0,76.0,7.6000000000000005
1515,15908,4.0,1,79.5,10.95
1516,15909,0.0,0,72.5,7.25
1517,15910,6.0,1,61.0,10.5
1518,15911,5.0,1,81.5,11.850000000000001
1519,15912,0.0,0,69.0,6.9
1520,15913,0.0,0,85.0,8.5
1521,15914,4.0,1,73.5,10.350000000000001
1522,15915,2.0,1,69.5,8.55
1523,15916,4.5,2,75.0,11.05
1524,15917,9.0,1,96.0,16.1
1525,15918,27.0,1,60.0,25.099999999999998
1526,15919,8.0,1,54.0,11.2
1527,15920,0.0,0,62.0,6.2
1528,15921,9.0,2,62.0,12.9
1529,15922,0.0,0,62.5,6.25
1530,15923,8.0,1,64.5,12.25
1531,15924,0.0,0,77.5,7.75
1532,15925,0.0,0,69.5,6.95
1533,15926,8.0,1,89.0,14.7
1534,15927,18.0,1,73.5,20.15
1535,15928,0.0,0,83.5,8.35
1536,15929,16.5,2,60.5,18.0
1537,15930,0.0,0,80.5,8.05
1538,15931,22.0,2,73.0,23.1
1539,15932,0.0,0,82.0,8.200000000000001
1540,15933,0.0,0,57.0,5.7
1541,15934,0.0,0,71.0,7.1000000000000005
1542,15935,0.0,0,62.5,6.25
1543,15936,12.0,1,76.0,16.2
1544,15937,0.0,0,76.5,7.65
1545,15938,0.0,0,84.5,8.450000000000001
1546,15939,12.0,2,88.5,17.65
1547,15940,4.0,1,74.5,10.45
1548,15941,8.0,1,67.5,12.55
1549,15942,36.0,1,80.5,33.45
1550,15943,28.0,1,51.5,24.949999999999996
1551,15944,8.0,1,77.0,13.5
1552,15945,6.0,1,75.0,11.899999999999999
1553,15946,2.0,2,73.5,9.15
1554,15947,2.0,2,68.5,8.65
1555,15948,20.0,1,80.0,22.2
1556,15949,0.0,0,69.5,6.95
1557,15950,2.5,2,89.0,11.05
1558,15951,36.0,1,60.0,31.4
1559,15952,14.0,1,81.5,18.15
1560,15953,0.0,0,73.5,7.3500000000000005
1561,15954,15.0,1,82.5,18.95
1562,15955,0.0,0,72.5,7.25
1563,15956,6.0,1,66.5,11.05
1564,15957,12.0,1,84.5,17.049999999999997
1565,15958,9.0,1,73.0,13.8
1566,15959,0.0,0,71.0,7.1000000000000005
1567,15960,6.5,2,89.0,13.850000000000001
1568,15961,0.0,0,60.0,6.0
1569,15962,6.0,1,75.0,11.899999999999999
1570,15963,0.0,0,86.0,8.6
1571,15964,12.0,1,60.5,14.649999999999999
1572,15965,24.0,1,76.0,24.599999999999998
1573,15966,0.0,0,59.0,5.9
1574,15967,0.0,0,84.0,8.4
1575,15968,21.0,1,86.5,23.549999999999997
1576,15969,3.0,1,89.0,11.2
1577,15970,0.0,0,63.5,6.3500000000000005
1578,15971,1.0,1,68.5,7.75
1579,15972,0.0,0,85.0,8.5
1580,15973,0.0,0,79.0,7.9
1581,15974,0.0,0,61.0,6.1000000000000005
1582,15975,7.5,2,70.0,12.65
1583,15976,14.0,1,75.5,17.549999999999997
1584,15977,0.0,0,85.0,8.5
1585,15978,0.0,0,67.0,6.7
1586,15979,6.0,2,68.0,11.4
1587,15980,0.0,0,72.5,7.25
1588,15981,0.0,0,67.0,6.7
1589,15982,0.0,0,75.5,7.550000000000001
1590,15983,4.0,2,74.0,10.6
1591,15984,0.0,0,70.0,7.0
1592,15985,21.0,2,78.0,22.9
1593,15986,18.0,1,59.0,18.7
1594,15987,0.0,0,93.5,9.35
1595,15988,0.0,0,68.5,6.8500000000000005
1596,15989,0.0,0,89.5,8.950000000000001
1597,15990,0.0,0,79.0,7.9
1598,15991,0.0,0,79.0,7.9
1599,15992,2.0,1,73.0,8.9
1600,15993,12.0,1,72.0,15.799999999999997
1601,15995,0.0,0,58.5,5.8500000000000005
1602,15996,14.0,1,74.5,17.45
1603,15997,0.0,0,67.5,6.75
1604,15998,5.0,1,74.0,11.100000000000001
1605,15999,0.0,0,92.5,9.25
1606,16000,36.0,1,63.5,31.75
1607,16001,0.0,0,73.0,7.300000000000001
1608,16002,12.0,1,76.5,16.25
1609,16004,13.0,2,63.5,15.850000000000001
1610,16005,0.0,0,82.0,8.200000000000001
1611,16006,2.0,1,68.5,8.450000000000001
1612,16007,0.0,0,73.0,7.300000000000001
1613,16008,20.5,2,91.5,23.9
1614,16009,0.0,0,71.0,7.1000000000000005
1615,16010,6.0,1,56.0,10.0
1616,16011,10.0,2,74.0,14.8
1617,16012,0.0,0,83.0,8.3
1618,16014,9.0,1,78.5,14.350000000000001
1619,16015,0.0,0,75.5,7.550000000000001
1620,16016,0.0,0,87.5,8.75
1621,16017,24.0,1,87.5,25.749999999999996
1622,16018,24.0,1,92.0,26.199999999999996
1623,16019,8.0,1,64.0,12.2
1624,16020,10.0,1,78.0,15.0
1625,16021,0.0,0,86.5,8.65
1626,16022,12.0,1,74.5,16.049999999999997
1627,16023,0.0,0,84.5,8.450000000000001
1628,16024,15.0,1,68.0,17.5
1629,16025,16.0,1,86.0,20.0
1630,16026,16.0,1,97.0,21.1
1631,16027,2.0,1,57.0,7.3
1632,16028,0.0,0,69.5,6.95
1633,16029,0.0,0,70.0,7.0
1634,16030,0.0,0,62.0,6.2
1635,16031,0.0,0,73.5,7.3500000000000005
1636,16032,0.0,0,69.0,6.9
1637,16033,0.0,0,87.5,8.75
1638,16034,0.0,0,62.5,6.25
1639,16035,15.5,2,82.5,19.5
1640,16036,0.0,0,79.0,7.9
1641,16037,27.0,1,74.5,26.549999999999997
1642,16038,20.0,1,74.0,21.6
1643,16039,0.0,0,77.5,7.75
1644,16040,0.0,0,95.0,9.5
1645,16041,5.0,1,82.0,11.900000000000002
1646,16042,15.0,2,67.5,17.65
1647,16043,5.0,2,77.5,11.65
1648,16044,0.0,0,66.5,6.65
1649,16045,0.0,0,68.0,6.800000000000001
1650,16046,13.333333333333334,3,80.5,17.983333333333334
1651,16047,0.0,0,73.5,7.3500000000000005
1652,16048,24.0,1,74.5,24.449999999999996
1653,16049,20.0,2,56.0,20.0
1654,16050,0.0,0,65.5,6.550000000000001
1655,16051,3.0,1,93.0,11.600000000000001
1656,16052,18.0,1,73.5,20.15
1657,16053,7.0,1,92.0,14.3
1658,16054,0.0,0,96.0,9.600000000000001
1659,16055,8.0,1,77.0,13.5
1660,16056,0.0,0,60.5,6.050000000000001
1661,16057,6.0,1,89.0,13.3
1662,16058,0.0,0,57.0,5.7
1663,16059,10.0,1,72.5,14.45
1664,16060,15.0,1,74.5,18.15
1665,16061,4.0,1,77.5,10.75
1666,16062,0.0,0,75.5,7.550000000000001
1667,16063,0.0,0,64.0,6.4
1668,16064,24.0,1,69.0,23.9
1669,16067,0.0,0,60.5,6.050000000000001
1670,16068,4.0,1,83.5,11.35
1671,16069,4.0,1,77.0,10.7
1672,16070,19.5,2,90.0,23.049999999999997
1673,16071,0.0,0,74.0,7.4
1674,16072,0.0,0,74.5,7.45
1675,16073,0.0,0,80.5,8.05
1676,16074,0.0,0,85.0,8.5
1677,16075,14.0,3,73.5,17.75
1678,16076,0.0,0,66.0,6.6000000000000005
1679,16077,16.0,1,77.0,19.099999999999998
1680,16078,4.0,1,80.5,11.05
1681,16079,18.0,1,71.0,19.9
1682,16080,0.0,0,59.5,5.95
1683,16081,0.0,0,71.5,7.15
1684,16082,0.0,0,75.5,7.550000000000001
1685,16083,27.0,1,80.5,27.15
1686,16084,4.0,1,73.5,10.350000000000001
1687,16085,3.0,1,61.5,8.45
1688,16086,36.0,1,85.5,33.95
1689,16087,0.0,0,53.0,5.300000000000001
1690,16088,0.0,0,77.5,7.75
1691,16089,0.0,0,91.5,9.15
1692,16090,0.0,0,84.5,8.450000000000001
1693,16091,1.0,1,78.5,8.75
1694,16092,0.0,0,90.0,9.0
1695,16093,4.0,1,86.0,11.6
1696,16094,0.0,0,63.0,6.300000000000001
1697,16095,0.0,0,56.0,5.6000000000000005
1698,16096,8.0,1,75.0,13.3
1699,16097,0.0,0,92.5,9.25
1700,16098,5.5,2,92.0,13.450000000000001
1701,16099,36.0,1,75.5,32.95
1702,16100,0.0,0,65.5,6.550000000000001
1703,16101,3.0,1,59.0,8.2
1704,16102,32.0,1,68.5,29.45
1705,16103,0.0,0,71.0,7.1000000000000005
1706,16104,0.0,0,79.5,7.95
1707,16105,13.0,2,63.5,15.850000000000001
1708,16106,4.0,1,86.0,11.6
1709,16107,0.0,0,68.0,6.800000000000001
1710,16108,0.0,0,96.5,9.65
1711,16109,24.0,1,80.0,24.999999999999996
1712,16110,0.0,0,77.5,7.75
1713,16111,0.0,0,69.0,6.9
1714,16112,0.0,0,76.0,7.6000000000000005
1715,16113,15.0,1,70.5,17.75
1716,16114,0.0,0,89.5,8.950000000000001
1717,16115,24.0,1,66.5,23.65
1718,16116,1.0,1,66.0,7.5
1719,16117,0.0,0,66.0,6.6000000000000005
1720,16118,24.0,1,75.0,24.499999999999996
1721,16119,0.0,0,88.0,8.8
1722,16120,0.0,0,83.0,8.3
1723,16121,0.0,0,61.0,6.1000000000000005
1724,16122,0.0,0,73.5,7.3500000000000005
1725,16123,9.666666666666666,3,57.0,13.066666666666666
1726,16124,0.0,0,89.0,8.9
1727,16125,8.0,2,75.0,13.5
1728,16126,0.0,0,68.5,6.8500000000000005
1729,16127,6.0,1,79.5,12.35
1730,16128,0.0,0,79.5,7.95
1731,16129,3.0,1,65.5,8.850000000000001
1732,16130,32.0,1,63.5,28.95
1733,16131,0.0,0,72.0,7.2
1734,16132,0.0,0,72.5,7.25
1735,16133,0.0,0,73.0,7.300000000000001
1736,16134,0.0,0,91.0,9.1
1737,16135,7.0,2,78.5,13.15
1738,16136,20.0,1,83.5,22.549999999999997
1739,16137,24.0,1,81.5,25.15
1740,16138,19.5,2,82.5,22.299999999999997
1741,16139,0.0,0,80.0,8.0
1742,16140,0.0,0,69.0,6.9
1743,16141,12.0,1,75.5,16.15
1744,16142,0.0,0,75.0,7.5
1745,16143,6.0,1,84.5,12.850000000000001
1746,16144,8.0,2,79.5,13.95
1747,16145,2.0,1,89.5,10.55
1748,16146,0.0,0,56.5,5.65
1749,16147,3.0,1,75.5,9.850000000000001
1750,16148,12.0,1,55.5,14.149999999999999
1751,16149,18.0,1,67.0,19.5
1752,16150,12.0,1,77.5,16.349999999999998
1753,16151,0.0,0,65.5,6.550000000000001
1754,16152,0.0,0,64.5,6.45
1755,16153,0.0,0,66.5,6.65
1756,16154,9.0,1,71.5,13.65
1757,16155,25.0,2,78.5,25.75
1758,16156,0.0,0,71.0,7.1000000000000005
1759,16157,24.0,1,73.0,24.299999999999997
1760,16158,15.5,2,70.0,18.25
1761,16159,14.0,2,65.5,16.75
1762,16160,0.0,0,78.5,7.8500000000000005
1763,16161,0.0,0,73.5,7.3500000000000005
1764,16162,0.0,0,94.5,9.450000000000001
