,mes_TestID,exam_number,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,sum
54459,140028,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14302,79.0,-0.6468658,74.82507,0.8072289,1
54460,140028,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14344,62.0,-3.189283,54.48574,1.0,1
54461,140028,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14371,74.0,-1.394636,68.84292,0.9036145,1
54462,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13948,87.0,0.5359477,84.28758,0.2716049,1
54463,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13949,88.0,0.7124183,85.69935,0.2222222,1
54464,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13955,89.0,0.8888889,87.11111,0.1975309,1
54465,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13957,86.0,0.3594771,82.87582,0.3703704,1
54466,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13959,83.0,-0.1699346,78.64053,0.5925926,1
54467,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13963,77.0,-1.228758,70.16994,0.9135802,1
54468,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13965,90.0,1.065359,88.52287,0.1358025,1
54469,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13966,93.0,1.594771,92.75817,0.04938272,1
54470,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13972,75.0,-1.581699,67.34641,0.9259259,1
54471,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13975,92.0,1.418301,91.34641,0.1111111,1
54472,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13977,89.0,0.8888889,87.11111,0.1851852,1
54473,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13980,93.0,1.594771,92.75817,0.03703704,1
54474,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,13983,86.0,0.3594771,82.87582,0.3827161,1
54475,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14001,77.0,-1.228758,70.16994,0.9012346,1
54476,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14002,91.0,1.24183,89.93464,0.1234568,1
54477,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14012,88.0,0.7124183,85.69935,0.2345679,1
54478,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14020,94.0,1.771242,94.16994,0.02469136,1
54479,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14022,80.0,-0.6993464,74.40523,0.8024691,1
54480,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14026,80.0,-0.6993464,74.40523,0.8148148,1
54481,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14033,-2.0,,,,1
54482,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14035,85.0,0.1830065,81.46405,0.4074074,1
54483,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14036,80.0,-0.6993464,74.40523,0.7901235,1
54484,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14040,86.0,0.3594771,82.87582,0.3950617,1
54485,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14052,73.0,-1.934641,64.52287,0.9753087,1
54486,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14057,84.0,0.006535948,80.05228,0.5061728,1
54487,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14058,87.0,0.5359477,84.28758,0.2592593,1
54488,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14059,83.0,-0.1699346,78.64053,0.5802469,1
54489,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14073,81.0,-0.5228758,75.81699,0.7407407,1
54490,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14092,78.0,-1.052288,71.5817,0.8888889,1
54491,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14098,75.0,-1.581699,67.34641,0.9382716,1
54492,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14100,84.0,0.006535948,80.05228,0.5185185,1
54493,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14110,83.0,-0.1699346,78.64053,0.5679013,1
54494,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14114,84.0,0.006535948,80.05228,0.4567901,1
54495,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14128,86.0,0.3594771,82.87582,0.3209876,1
54496,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14133,72.0,-2.111111,63.11111,0.9876543,1
54497,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14145,88.0,0.7124183,85.69935,0.2469136,1
54498,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14181,82.0,-0.3464052,77.22876,0.6790124,1
54499,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14295,-2.0,,,,1
54500,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14302,75.0,-1.581699,67.34641,0.9506173,1
54501,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14344,73.0,-1.934641,64.52287,0.962963,1
54502,140016,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14371,78.0,-1.052288,71.5817,0.8765432,1
54503,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13948,88.0,0.7324794,85.85983,0.2205882,1
54504,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13949,79.0,-0.8133047,73.49356,0.75,1
54505,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13955,-2.0,,,,1
54506,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13957,92.0,1.419495,91.35596,0.1029412,1
54507,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13959,83.0,-0.1262895,78.98969,0.4852941,1
54508,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13963,-2.0,,,,1
54509,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13965,96.0,2.10651,96.85208,0.01470588,1
54510,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13966,87.0,0.5607256,84.4858,0.3529412,1
54511,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13972,-2.0,,,,1
54512,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13975,88.0,0.7324794,85.85983,0.2352941,1
54513,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13977,94.0,1.763002,94.10402,0.02941176,1
54514,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13980,86.0,0.3889718,83.11178,0.3676471,1
54515,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,13983,85.0,0.217218,81.73775,0.4264706,1
54516,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14001,89.0,0.9042332,87.23386,0.1911765,1
54517,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14002,84.0,0.04546424,80.36372,0.4705882,1
54518,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14012,85.0,0.217218,81.73775,0.4411765,1
54519,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14020,85.0,0.217218,81.73775,0.4558823,1
54520,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14022,89.0,0.9042332,87.23386,0.2058824,1
54521,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14026,81.0,-0.4697971,76.24162,0.6617647,1
54522,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14033,82.0,-0.2980433,77.61565,0.6029412,1
54523,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14035,74.0,-1.672074,66.62341,0.9411765,1
54524,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14036,79.0,-0.8133047,73.49356,0.8088235,1
54525,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14040,86.0,0.3889718,83.11178,0.3823529,1
54526,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14052,-2.0,,,,1
54527,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14057,79.0,-0.8133047,73.49356,0.7941176,1
54528,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14058,88.0,0.7324794,85.85983,0.25,1
54529,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14059,81.0,-0.4697971,76.24162,0.6470588,1
54530,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14073,79.0,-0.8133047,73.49356,0.7647059,1
54531,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14092,79.0,-0.8133047,73.49356,0.7794118,1
54532,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14098,-2.0,,,,1
54533,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14100,83.0,-0.1262895,78.98969,0.5,1
54534,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14110,92.0,1.419495,91.35596,0.1176471,1
54535,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14114,87.0,0.5607256,84.4858,0.3382353,1
54536,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14128,82.0,-0.2980433,77.61565,0.6176471,1
54537,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14133,-2.0,,,,1
54538,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14145,82.0,-0.2980433,77.61565,0.6323529,1
54539,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14181,78.0,-0.9850585,72.11953,0.8529412,1
54540,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14295,-2.0,,,,1
54541,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14302,79.0,-0.8133047,73.49356,0.8382353,1
54542,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14344,73.0,-1.843827,65.24938,0.9558824,1
54543,140004,289,2017学年度第一学期期末总评,5.0,化学,2017-2018-1,5,2018/1/23 00:00:00,14371,89.0,0.9042332,87.23386,0.1617647,1
54544,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13948,-2.0,,,,1
54545,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13949,83.0,0.04273409,80.34187,0.5283019,1
54546,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13955,88.0,0.7088832,85.67107,0.2830189,1
54547,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13957,90.0,0.9753428,87.80274,0.1509434,1
54548,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13959,-2.0,,,,1
54549,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13963,77.0,-0.7566448,73.94684,0.8490566,1
54550,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13965,-2.0,,,,1
54551,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13966,91.0,1.108573,88.86858,0.09433962,1
54552,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13972,-2.0,,,,1
54553,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13975,89.0,0.842113,86.7369,0.1698113,1
54554,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13977,90.0,0.9753428,87.80274,0.1320755,1
54555,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13980,-2.0,,,,1
54556,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,13983,85.0,0.3091937,82.47355,0.4150943,1
54557,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14001,-2.0,,,,1
54558,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14002,86.0,0.4424235,83.53939,0.3773585,1
54559,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14012,-2.0,,,,1
54560,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14020,-2.0,,,,1
54561,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14022,88.0,0.7088832,85.67107,0.3018868,1
54562,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14026,83.0,0.04273409,80.34187,0.5660377,1
54563,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14033,88.0,0.7088832,85.67107,0.3207547,1
54564,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14035,82.0,-0.09049572,79.27603,0.5849057,1
54565,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14036,-2.0,,,,1
54566,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14040,75.0,-1.023104,71.81516,0.8867925,1
54567,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14052,91.0,1.108573,88.86858,0.1132075,1
54568,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14057,81.0,-0.2237255,78.2102,0.6981132,1
54569,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14058,-2.0,,,,1
54570,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14059,70.0,-1.689253,66.48597,0.9622642,1
54571,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14073,-2.0,,,,1
54572,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14092,-2.0,,,,1
54573,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14098,-2.0,,,,1
54574,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14100,83.0,0.04273409,80.34187,0.5471698,1
54575,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14110,85.0,0.3091937,82.47355,0.4339623,1
54576,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14114,82.0,-0.09049572,79.27603,0.6037736,1
54577,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14128,-2.0,,,,1
54578,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14133,81.0,-0.2237255,78.2102,0.6792453,1
54579,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14145,74.0,-1.156334,70.74933,0.9056604,1
54580,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14181,83.0,0.04273409,80.34187,0.509434,1
54581,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14295,-2.0,,,,1
54582,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14302,77.0,-0.7566448,73.94684,0.8301887,1
54583,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14344,70.0,-1.689253,66.48597,0.9433962,1
54584,139992,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14371,89.0,0.842113,86.7369,0.1886792,1
54585,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13948,-2.0,,,,1
54586,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13949,-2.0,,,,1
54587,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13955,86.0,0.0,80.0,0.6,1
54588,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13957,-2.0,,,,1
54589,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13959,-2.0,,,,1
54590,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13963,-2.0,,,,1
54591,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13965,-2.0,,,,1
54592,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13966,-2.0,,,,1
54593,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13972,-2.0,,,,1
54594,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13975,-2.0,,,,1
54595,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13977,-2.0,,,,1
54596,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13980,-2.0,,,,1
54597,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,13983,-2.0,,,,1
54598,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14001,-2.0,,,,1
54599,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14002,-2.0,,,,1
54600,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14012,-2.0,,,,1
54601,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14020,-2.0,,,,1
54602,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14022,-2.0,,,,1
54603,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14026,-2.0,,,,1
54604,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14033,-2.0,,,,1
54605,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14035,-2.0,,,,1
54606,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14036,-2.0,,,,1
54607,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14040,-2.0,,,,1
54608,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14052,-2.0,,,,1
54609,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14057,-2.0,,,,1
54610,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14058,-2.0,,,,1
54611,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14059,-2.0,,,,1
54612,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14073,-2.0,,,,1
54613,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14092,85.0,-0.3429972,77.25602,0.8,1
54614,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14098,-2.0,,,,1
54615,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14100,-2.0,,,,1
54616,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14110,-2.0,,,,1
54617,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14114,-2.0,,,,1
54618,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14128,-2.0,,,,1
54619,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14133,-2.0,,,,1
54620,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14145,-2.0,,,,1
54621,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14181,-2.0,,,,1
54622,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14295,-2.0,,,,1
54623,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14302,-2.0,,,,1
54624,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14344,-2.0,,,,1
54625,139980,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14371,-2.0,,,,1
54626,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13948,-2.0,,,,1
54627,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13949,91.0,0.7786067,86.22885,0.3076923,1
54628,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13955,-2.0,,,,1
54629,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13957,-2.0,,,,1
54630,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13959,89.0,0.4764608,83.81168,0.3846154,1
54631,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13963,-2.0,,,,1
54632,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13965,99.0,1.98719,95.89752,0.03846154,1
54633,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13966,-2.0,,,,1
54634,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13972,79.0,-1.034269,71.72585,0.9230769,1
54635,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13975,-2.0,,,,1
54636,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13977,-2.0,,,,1
54637,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13980,91.0,0.7786067,86.22885,0.2692308,1
54638,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,13983,-2.0,,,,1
54639,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14001,92.0,0.9296796,87.43744,0.1538462,1
54640,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14002,-2.0,,,,1
54641,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14012,-2.0,,,,1
54642,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14020,-2.0,,,,1
54643,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14022,-2.0,,,,1
54644,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14026,-2.0,,,,1
54645,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14033,82.0,-0.5810498,75.3516,0.7692308,1
54646,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14035,-2.0,,,,1
54647,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14036,-2.0,,,,1
54648,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14040,-2.0,,,,1
54649,139968,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14052,94.0,1.231825,89.85461,0.07692308,1
